customer_id,age,salary,account_balance,avg_card_spend,tenure_months,digital_engagement_score,missed_payments,is_sme_owner,international_spend_ratio,personal_loan_conversion,fx_card_conversion,churn_risk
7630,41,13585.64,40537.82,7407.38,98,25.33,0,0,0.32,1,1,0
7631,48,5889.56,24909.73,2388.95,155,25.93,0,0,0.4,1,1,1
7632,29,44624.92,345249.99,25844.46,30,71.6,1,0,0.19,1,1,0
7633,47,26744.9,95525.12,7216.4,160,50.58,0,0,0.86,0,1,0
7634,45,7823.2,44512.86,2353.76,22,16.1,0,0,0.09,0,1,0
7635,56,15562.12,55381.33,7156.66,69,79.56,1,0,0.17,1,0,0
7636,33,21722.24,48210.06,8448.89,149,61.15,1,0,0.38,1,0,1
7637,27,24525.68,136830.17,8925.88,56,26.85,0,0,0.38,1,0,1
7638,34,7204.58,53704.39,2793.81,84,22.38,0,0,0.05,0,0,0
7639,52,10629.71,47213.69,4167.57,159,92.49,0,1,0.34,1,1,0
7640,19,3000.0,16710.44,1448.61,101,63.71,0,0,0.76,0,1,0
7641,18,30477.15,166339.39,13228.33,95,80.74,0,0,0.89,0,0,0
7642,38,13900.58,58355.78,8043.67,171,22.55,0,0,0.12,0,0,1
7643,33,23595.86,129702.39,13543.59,146,58.87,0,0,0.65,1,1,0
7644,38,35067.1,111708.62,10904.52,29,5.35,1,1,0.93,1,0,0
7645,47,20638.44,81671.4,2432.47,124,59.47,0,0,0.3,1,0,0
7646,32,16644.35,72820.26,1756.6,51,20.36,0,0,0.88,0,1,1
7647,19,20327.06,144648.49,3284.79,76,66.91,0,0,0.16,0,0,0
7648,58,18758.32,70609.4,2578.31,12,93.2,0,0,0.86,1,1,0
7649,28,32953.98,185477.88,9447.35,93,45.87,1,0,0.43,0,1,1
7650,27,21730.06,62737.4,2747.49,71,30.54,0,0,0.83,1,1,0
7651,49,11467.19,36026.5,4729.72,144,12.33,0,0,0.21,0,0,1
7652,34,30574.19,174725.0,5964.63,128,67.06,0,0,0.07,1,0,1
7653,37,32765.81,211503.79,11696.83,12,58.42,0,0,0.6,1,1,0
7654,42,3000.0,13511.28,454.62,62,54.46,1,0,0.27,1,0,0
7655,48,36393.41,133860.34,18701.28,106,93.6,0,1,0.81,0,1,0
7656,34,22376.54,165961.55,10964.04,60,97.82,0,0,0.82,1,1,0
7657,53,21399.24,50989.05,6275.19,81,71.7,1,0,0.72,1,1,0
7658,18,30079.5,186030.93,16703.04,28,19.6,1,0,0.5,0,0,1
7659,45,11196.28,67022.18,2159.21,64,94.68,0,0,0.92,0,0,0
7660,29,29449.97,176305.03,14930.2,95,34.49,0,0,0.59,1,1,0
7661,51,13478.69,102171.64,5026.58,72,7.92,0,0,0.18,1,1,0
7662,39,3000.0,18699.71,794.37,110,24.11,0,0,0.58,1,0,0
7663,31,6026.92,20854.21,856.91,178,83.04,0,0,0.58,0,1,0
7664,44,24804.26,94185.75,4605.05,26,20.38,1,0,0.64,1,0,1
7665,46,6654.38,26898.48,3536.35,168,39.51,1,0,0.1,0,0,0
7666,44,37320.91,63455.12,15056.86,110,27.35,0,1,0.69,1,1,1
7667,27,32271.4,240028.78,7052.84,112,4.78,1,0,0.4,1,0,1
7668,33,34001.27,67257.64,11829.94,159,56.17,0,1,0.61,0,1,1
7669,37,19497.34,117932.85,3001.0,126,62.88,1,0,0.92,1,0,0
7670,37,21094.34,131756.23,3151.94,71,79.11,0,0,0.34,0,0,0
7671,45,3675.46,25669.94,2035.77,113,41.47,0,0,0.55,1,0,0
7672,18,29949.4,152647.75,9851.2,5,14.13,0,0,0.77,1,1,0
7673,41,22558.0,140180.36,6333.92,141,65.22,0,0,0.12,1,0,0
7674,35,24807.67,86025.52,14252.9,146,89.01,0,0,0.35,0,0,0
7675,29,38259.74,242807.65,11458.81,82,11.98,0,0,0.14,0,1,1
7676,30,10728.44,40040.72,2876.52,119,18.26,0,0,0.84,0,1,0
7677,35,16486.3,121478.49,3898.9,50,32.92,0,0,0.77,1,0,1
7678,18,21920.05,56158.77,8385.11,128,65.03,0,0,0.32,1,0,0
7679,30,6774.78,24066.86,2569.03,84,52.38,0,1,0.03,0,0,0
7680,29,15748.81,74680.9,1702.4,113,71.24,0,0,0.41,1,0,0
7681,43,23915.4,156479.13,10212.62,164,3.13,1,1,0.02,0,1,0
7682,29,14094.94,89745.25,6965.07,113,81.05,1,0,0.29,0,0,0
7683,35,33707.87,96730.12,13752.21,115,98.75,0,0,0.21,1,1,0
7684,53,3000.0,7312.6,1604.83,104,4.67,0,0,0.23,0,0,0
7685,47,31473.25,109394.82,7497.19,33,49.54,0,0,0.69,1,1,0
7686,47,25934.23,120448.97,5082.84,69,73.99,0,0,0.71,1,1,0
7687,33,11174.06,55909.76,5013.12,96,47.64,0,0,0.71,1,1,1
7688,43,6907.1,29627.26,1341.91,158,59.29,0,0,0.82,1,0,0
7689,35,3000.0,17430.26,436.66,96,92.09,0,1,0.79,0,1,0
7690,36,8457.9,36192.48,1254.37,68,53.98,0,0,0.63,1,0,1
7691,42,30566.12,233865.62,14800.02,22,23.66,1,1,0.23,0,0,1
7692,32,17326.97,55382.16,1981.66,59,73.86,0,0,0.35,1,0,0
7693,52,31955.77,178246.69,7820.48,8,37.54,0,0,0.41,0,1,0
7694,36,10561.55,57813.45,1738.36,37,28.51,0,0,0.71,1,1,0
7695,44,26485.27,88202.2,12645.53,99,24.84,0,0,0.54,0,0,1
7696,52,9390.02,39212.42,3302.91,56,7.94,0,0,0.74,1,0,0
7697,48,6413.1,24854.47,1300.23,86,93.29,0,0,0.16,1,0,0
7698,23,16714.47,43812.71,7942.81,65,56.34,0,0,0.23,1,0,0
7699,42,10020.4,46118.09,4761.53,103,95.51,0,0,0.06,0,0,0
7700,46,3000.0,12039.91,1084.53,170,86.18,1,1,0.59,0,0,0
7701,46,15812.22,42045.7,3762.12,112,3.02,0,0,0.97,1,1,1
7702,26,19277.22,85286.69,7578.62,97,24.73,0,1,0.54,0,0,1
7703,31,33220.3,140920.05,18828.11,177,31.54,1,0,0.22,0,1,1
7704,47,29241.67,68831.29,3679.13,68,48.98,1,0,0.62,1,1,1
7705,30,32639.32,76791.15,7620.46,137,71.61,0,0,0.68,1,0,0
7706,35,26644.29,152106.87,6460.83,136,68.08,0,0,0.58,1,1,0
7707,53,21991.35,133988.37,9146.33,58,98.73,0,0,0.37,1,1,0
7708,37,3252.66,24777.71,1384.27,106,92.33,0,0,0.83,0,0,0
7709,30,19798.47,40894.34,4022.21,54,18.63,1,0,0.49,1,0,1
7710,29,25161.53,57018.53,5234.86,85,85.99,0,0,0.99,0,0,0
7711,41,35489.26,65187.3,20019.71,48,84.29,0,0,0.24,1,1,0
7712,24,26235.46,130114.38,12544.47,105,57.48,0,1,0.22,0,0,0
7713,35,32884.6,182438.93,18650.0,156,33.81,0,0,0.08,0,0,0
7714,41,5616.03,23154.32,2891.31,101,20.86,0,0,0.4,1,1,1
7715,50,14082.99,94163.99,4239.81,110,21.25,0,0,0.25,0,0,0
7716,44,23152.21,138069.27,3726.44,81,33.78,1,0,0.83,1,1,0
7717,30,31931.43,252512.58,13244.37,128,50.39,0,0,0.52,1,1,0
7718,49,16257.26,38957.55,4486.93,159,58.38,0,0,0.06,1,1,1
7719,35,17010.65,31963.89,5319.33,141,32.5,0,0,0.36,1,1,0
7720,25,26245.68,86249.2,8213.32,59,35.66,0,0,0.7,0,0,1
7721,36,4489.55,7290.25,2551.23,82,1.35,0,0,0.49,1,0,0
7722,52,37288.85,281977.36,5012.79,159,0.21,2,0,0.35,0,0,1
7723,39,7450.37,25895.13,1464.38,33,90.72,0,0,0.16,1,0,0
7724,38,3000.0,15272.39,1211.91,118,1.4,0,0,0.67,0,0,1
7725,54,18120.8,64645.11,9819.28,53,3.31,1,0,0.18,0,1,0
7726,23,38381.5,118896.54,21454.16,95,20.56,0,0,0.87,1,1,1
7727,25,25037.44,62352.5,9497.86,122,74.34,0,0,0.99,1,1,1
7728,21,27013.09,96771.1,3168.11,91,67.89,0,0,0.55,1,1,1
7729,41,18496.63,101735.59,5205.7,121,64.72,0,0,0.12,0,0,0
7730,39,16171.47,126388.74,9046.59,36,57.5,0,0,0.69,1,0,0
7731,53,3000.0,15382.79,1049.92,123,20.17,1,0,0.13,0,0,0
7732,40,3000.0,14887.83,1389.92,34,39.79,0,0,0.9,1,1,0
7733,33,20355.27,35198.53,4775.28,121,47.81,1,0,0.59,1,0,0
7734,38,33750.59,234925.83,3797.06,61,58.24,1,0,0.8,0,1,0
7735,39,22129.6,39644.5,8612.4,3,19.84,0,0,0.62,0,1,1
7736,21,25483.19,188333.8,13187.31,6,72.9,0,0,0.53,1,0,0
7737,65,37004.61,185073.61,22022.71,148,30.89,1,0,0.53,1,0,1
7738,43,21945.2,56948.52,11484.22,4,66.02,0,0,0.74,0,0,0
7739,40,16528.14,73320.44,6231.06,101,51.4,0,0,0.9,0,1,0
7740,44,8177.7,65155.02,3306.77,53,59.22,1,0,0.22,1,1,1
7741,45,42266.55,147216.03,21643.94,103,41.31,0,0,0.11,1,1,0
7742,36,24318.57,79071.56,2672.74,71,44.51,0,0,0.06,1,0,0
7743,31,6676.78,15136.51,3844.64,166,86.82,0,0,0.87,1,1,1
7744,43,3945.99,21235.04,1442.7,164,47.59,0,0,0.12,1,0,1
7745,41,33036.76,68715.66,19030.04,34,79.39,1,0,0.63,1,0,0
7746,29,5550.7,35963.27,2676.88,6,39.5,0,0,0.31,0,0,0
7747,52,40246.01,300837.03,7089.69,128,70.05,0,0,0.56,1,1,1
7748,40,3000.0,22671.49,547.89,146,23.29,1,0,0.08,1,0,0
7749,45,35071.14,77207.56,9708.5,27,91.7,0,0,0.58,0,1,0
7750,51,23842.74,122282.41,5531.37,39,96.73,0,0,0.88,1,1,0
7751,38,19423.13,41394.85,6208.59,51,90.13,2,0,0.27,0,0,1
7752,41,15894.5,82939.16,6388.82,19,34.64,0,0,0.32,0,1,0
7753,46,40688.76,276576.7,12950.81,96,27.65,0,0,0.22,1,1,1
7754,30,26484.71,132307.95,3395.61,88,18.24,1,0,0.13,0,0,0
7755,38,7161.56,51336.54,4209.68,162,87.3,1,0,0.07,1,0,0
7756,39,3000.0,20132.65,937.68,89,11.86,0,0,0.67,1,1,0
7757,28,20127.57,66371.94,10577.79,24,64.23,0,0,0.35,0,0,1
7758,61,17987.15,100650.04,2463.83,153,33.15,0,0,0.46,0,0,0
7759,23,3000.0,4644.54,1515.1,76,18.79,0,0,0.32,1,0,1
7760,25,17335.28,70628.64,3236.54,94,18.45,2,0,0.74,0,1,1
7761,51,11112.78,33857.78,4886.32,30,87.1,0,0,0.68,0,0,0
7762,45,18111.48,137488.89,7804.3,54,85.98,0,0,0.67,1,1,0
7763,27,26711.08,110451.09,14822.07,115,27.2,0,1,0.77,0,1,0
7764,44,35911.32,206541.04,9349.09,78,3.38,0,1,0.58,0,1,0
7765,52,28906.67,180894.48,4465.5,120,86.91,1,0,0.1,1,1,0
7766,37,9342.71,60969.42,4972.97,25,5.73,0,0,0.42,0,1,1
7767,63,22426.98,140898.38,5960.84,125,8.47,1,0,0.32,1,0,0
7768,20,18757.29,63391.61,4056.58,5,82.19,1,0,0.34,0,0,0
7769,44,3000.0,17878.32,1029.31,2,81.72,0,0,0.2,1,0,0
7770,49,22778.79,115455.72,3942.28,111,20.25,0,0,0.16,0,0,0
7771,46,40280.07,216824.48,10008.86,80,3.82,1,0,0.47,1,0,0
7772,35,18389.12,27681.05,5381.4,103,6.3,0,0,0.97,0,0,1
7773,35,3000.0,9536.02,715.88,124,45.34,0,0,0.02,0,0,0
7774,42,18363.22,138632.13,5970.43,166,41.82,1,0,0.28,0,0,0
7775,46,3435.45,11630.71,1004.27,124,18.23,0,0,0.97,0,1,0
7776,44,28363.27,123297.98,13821.29,17,90.9,0,0,0.36,0,0,0
7777,48,24298.38,65930.76,13587.76,31,55.24,0,0,0.65,1,0,0
7778,27,15949.08,38292.41,2399.72,129,80.73,0,0,0.27,1,0,0
7779,35,14026.03,40063.22,7176.44,134,10.37,0,0,0.54,1,1,1
7780,28,15453.19,78791.29,8744.74,70,97.35,0,0,0.17,1,0,0
7781,34,18099.29,135268.44,8023.54,36,80.97,1,0,0.54,1,0,0
7782,48,8733.18,31616.68,5224.27,136,28.78,0,0,0.48,0,0,0
7783,39,3000.0,10806.46,802.56,93,2.08,0,0,0.83,1,0,0
7784,64,31664.39,163607.16,16312.07,73,16.45,0,0,0.8,1,1,0
7785,39,13375.19,51077.54,5842.97,138,41.85,0,0,0.18,0,1,0
7786,38,20004.52,148387.59,5235.47,24,0.3,0,1,0.94,0,1,1
7787,39,21423.38,84751.17,9690.62,168,4.08,1,0,0.39,0,0,1
7788,31,21864.25,102496.84,7757.67,2,9.86,1,0,0.05,0,0,0
7789,37,3914.18,19441.87,761.26,20,80.97,1,0,0.08,0,0,1
7790,49,3000.0,19750.32,560.82,33,54.69,0,0,0.42,1,1,1
7791,39,10935.69,56487.09,4994.32,14,19.1,0,0,0.89,0,1,0
7792,30,22748.54,69485.6,10372.54,55,26.45,0,0,0.16,0,0,1
7793,28,9264.6,21363.4,3385.16,37,64.22,0,0,0.48,0,0,1
7794,33,13740.94,104369.81,4819.06,105,31.86,0,0,0.54,1,0,0
7795,38,43527.57,292076.93,8271.07,84,68.21,0,0,0.89,1,1,0
7796,49,3000.0,4947.82,943.93,113,77.82,0,0,0.01,1,0,0
7797,24,8939.59,61146.26,4788.93,134,30.66,1,0,0.89,0,1,1
7798,34,40759.25,217608.97,21494.95,161,36.65,0,0,0.27,0,1,0
7799,39,17464.82,85102.77,7517.9,128,5.01,0,1,0.87,1,0,0
7800,19,9528.18,15049.66,5704.31,50,81.98,0,0,0.42,1,0,0
7801,29,32025.23,210585.61,17504.64,84,60.61,0,0,0.33,0,0,0
7802,31,18662.77,52021.01,3221.48,79,88.83,2,0,0.99,1,0,0
7803,30,13820.3,86126.42,4140.12,86,18.89,0,0,0.78,0,0,0
7804,39,20308.43,32557.33,3370.56,179,96.06,2,0,0.49,0,0,0
7805,36,10102.69,67448.6,3364.65,156,70.67,1,0,0.37,1,0,0
7806,32,5790.11,9552.27,2826.68,100,19.66,0,0,0.32,1,0,0
7807,42,16636.84,50464.58,2959.6,172,46.3,0,0,0.69,1,0,0
7808,55,5868.04,19034.79,3169.98,140,69.9,0,0,0.42,1,0,0
7809,54,18128.32,45752.36,6970.86,57,1.7,0,0,0.65,0,1,1
7810,18,22252.88,102961.36,10558.37,154,78.03,0,1,0.42,1,0,1
7811,43,28236.73,94422.81,3461.2,25,94.77,1,0,0.37,1,0,0
7812,36,31535.1,250904.98,4633.11,15,8.15,0,0,0.33,0,0,0
7813,39,13131.16,69198.56,5389.43,103,89.81,0,0,0.92,1,0,0
7814,34,23992.98,124334.14,12454.66,98,46.44,0,0,0.77,0,1,0
7815,39,23910.28,70192.28,12838.21,77,51.56,1,0,0.66,0,0,0
7816,39,21933.82,91167.53,9742.67,104,84.01,0,0,0.67,1,0,0
7817,32,12246.49,28238.65,2455.05,65,58.97,0,0,0.18,1,1,0
7818,29,5663.19,36564.02,1118.54,113,35.14,0,1,0.94,0,0,0
7819,33,24024.02,87748.59,12989.34,123,73.26,0,0,0.11,1,0,0
7820,40,3000.0,19163.33,469.85,111,13.83,1,0,0.22,0,0,1
7821,43,14785.93,57902.04,6550.69,123,66.63,3,0,0.02,1,0,0
7822,46,3000.0,23780.77,1100.26,54,77.46,1,0,0.37,0,0,0
7823,33,3000.0,7836.87,932.13,167,33.48,0,0,0.31,0,1,0
7824,40,7474.39,11285.63,2393.06,179,97.02,1,0,0.84,1,0,1
7825,47,31160.69,167219.67,17842.73,20,64.06,0,0,0.67,0,1,0
7826,49,26257.3,202028.78,13935.31,89,9.57,0,0,0.79,1,1,1
7827,37,11352.78,64777.3,6045.27,11,96.63,0,0,0.15,0,0,0
7828,35,26752.44,55035.19,8114.26,127,74.4,0,0,0.57,1,0,1
7829,39,28651.48,143633.36,4397.73,52,69.56,0,0,0.49,1,1,0
7830,26,16072.02,119120.44,9625.85,54,25.32,1,1,0.43,0,0,0
7831,36,3000.0,4626.87,518.01,69,47.31,1,0,0.99,0,1,0
7832,45,15505.05,40079.47,5547.57,7,90.11,1,0,0.45,1,1,0
7833,44,16825.29,114321.97,3908.68,140,30.82,0,0,0.11,1,0,0
7834,35,3210.55,23470.37,1140.94,130,42.33,0,0,0.03,0,0,0
7835,40,22404.56,136590.4,5656.4,103,25.68,2,1,0.8,0,0,0
7836,29,21357.74,169690.27,11713.51,149,21.59,1,0,0.01,0,0,1
7837,45,23340.51,48697.73,13634.85,69,4.37,1,0,0.92,1,1,1
7838,37,21347.08,107736.51,6511.54,91,73.69,0,0,0.21,0,0,0
7839,35,26758.12,159276.77,3614.88,95,9.08,0,0,0.88,1,1,1
7840,34,15848.06,96153.22,6841.1,118,53.13,1,0,0.79,1,1,1
7841,37,20421.42,135958.68,5887.76,121,4.98,0,0,0.21,1,1,1
7842,33,13227.12,98734.73,7843.47,36,98.39,0,0,0.84,1,1,0
7843,44,10986.01,42303.49,1589.54,21,70.94,0,0,0.32,0,1,0
7844,34,34059.0,60599.88,5434.56,53,63.04,0,1,0.21,1,0,1
7845,53,3000.0,11567.62,1349.13,147,18.64,1,0,0.21,0,0,0
7846,52,28521.12,167290.51,13670.88,3,52.81,1,0,0.87,0,0,1
7847,29,10553.51,30472.88,3541.21,81,50.36,0,0,0.01,0,0,0
7848,38,8999.54,60880.32,2147.58,94,35.86,0,0,0.74,1,0,1
7849,31,21138.93,61904.7,5388.42,100,15.61,0,0,0.8,0,0,0
7850,34,3000.0,4696.24,806.96,162,36.71,1,0,0.37,0,1,0
7851,58,8207.72,39417.8,1745.3,157,60.91,0,0,0.71,1,1,0
7852,34,7810.32,48595.84,4102.93,116,48.74,3,0,0.91,0,1,1
7853,41,15343.22,57886.29,2033.57,73,57.0,0,0,0.54,1,1,1
7854,43,8350.35,53173.53,2535.49,40,57.2,0,0,0.65,0,0,1
7855,27,37213.42,161864.56,17631.78,50,24.47,0,0,0.7,0,1,0
7856,29,39564.2,103505.68,4032.1,147,11.1,0,0,0.96,1,0,1
7857,25,3000.0,6265.89,1617.05,150,52.18,3,0,0.42,0,1,1
7858,29,24531.87,150106.03,11116.53,179,89.24,0,0,0.56,1,0,0
7859,18,28303.96,113418.11,3868.78,49,99.54,0,0,0.47,1,1,0
7860,43,24515.82,182226.83,13422.37,123,78.59,0,0,0.32,1,0,0
7861,58,10102.64,50630.97,3471.8,150,22.11,0,0,0.94,0,0,0
7862,39,15070.85,56738.91,6421.99,113,63.03,1,0,0.49,1,1,0
7863,23,9020.7,33993.99,4880.35,60,23.89,2,0,0.93,1,1,1
7864,31,12956.83,30504.87,7004.22,7,57.65,0,0,0.99,0,1,0
7865,33,3480.42,18653.76,1059.34,119,48.07,2,0,0.86,0,0,0
7866,27,16622.53,87834.91,3637.75,31,38.16,0,0,0.17,1,0,0
7867,46,3000.0,20099.88,686.13,132,64.16,0,0,0.04,0,0,0
7868,46,15598.39,43796.84,7533.56,93,85.77,1,0,0.54,1,0,0
7869,26,3017.02,10228.1,1703.76,7,33.75,0,1,0.54,0,1,1
7870,45,20481.8,43668.15,2787.89,131,48.63,0,0,0.6,0,1,0
7871,53,9846.97,33673.91,1058.65,25,45.58,1,0,0.06,0,0,0
7872,57,21486.96,92021.44,10989.88,162,24.92,0,0,0.29,0,1,1
7873,66,30978.97,240588.39,9086.17,33,42.11,0,0,0.5,0,1,0
7874,28,37073.36,212983.84,8831.79,95,2.16,0,0,0.51,1,1,0
7875,66,3000.0,19766.04,582.56,88,51.74,1,0,0.95,0,1,0
7876,34,7989.67,28889.17,2183.1,126,72.08,0,1,0.97,1,1,1
7877,32,14362.97,35036.06,8412.88,38,36.76,0,0,0.89,0,1,1
7878,41,23523.93,74539.81,13844.77,110,74.66,0,0,0.25,0,0,0
7879,32,3000.0,9501.12,797.27,125,75.07,1,0,0.64,1,0,1
7880,41,6214.89,32878.33,3616.1,126,98.41,0,0,0.27,1,0,0
7881,24,19564.29,72770.58,4889.74,4,54.59,0,1,0.95,1,0,1
7882,35,19018.66,134520.74,10027.41,176,40.41,0,1,0.51,1,0,1
7883,50,22531.42,178573.66,4641.52,101,63.95,2,0,0.83,0,1,1
7884,37,23324.11,87032.5,11970.95,61,62.66,0,0,0.39,1,0,0
7885,39,22063.13,134207.65,6108.51,81,98.73,0,0,0.38,0,0,0
7886,42,20323.86,117343.14,4021.32,110,70.77,0,0,0.03,0,0,0
7887,49,18668.88,51600.89,10592.53,78,30.66,0,1,0.46,1,0,0
7888,21,25977.16,193972.88,5379.67,61,18.75,0,0,0.64,1,0,1
7889,43,3000.0,8389.13,1787.75,129,79.27,0,0,0.13,0,0,0
7890,35,36532.0,229794.38,5636.41,6,17.98,0,0,0.18,1,1,1
7891,39,3000.0,11278.39,315.03,21,62.74,0,0,0.97,1,0,0
7892,48,5050.06,19624.68,2703.78,83,13.23,0,0,0.73,1,0,1
7893,26,15278.87,68150.16,6009.21,28,71.87,0,0,0.91,0,1,0
7894,27,26071.35,185609.84,8103.32,155,78.29,1,0,0.48,0,1,0
7895,18,3000.0,7234.91,422.95,160,99.05,0,0,0.18,1,0,0
7896,32,17662.51,32758.69,6843.27,140,95.42,0,0,0.17,1,0,0
7897,51,27508.74,113150.75,8166.32,65,71.38,0,0,0.54,1,0,0
7898,36,29934.22,55716.65,10231.84,174,27.75,0,0,0.72,1,1,1
7899,24,9632.04,57497.58,3999.19,168,4.37,0,0,0.92,0,0,0
7900,33,14389.98,92701.85,6043.31,93,55.52,0,0,0.41,0,1,0
7901,23,10606.22,74833.59,6154.79,137,76.6,0,0,0.33,1,0,0
7902,26,13287.9,84178.54,5680.93,82,1.06,1,1,0.93,0,0,1
7903,41,5618.08,41890.01,1515.21,62,52.48,0,0,0.45,0,0,1
7904,26,7328.97,46641.28,1940.83,109,88.29,0,0,0.52,1,1,0
7905,49,23212.52,176055.19,7859.31,144,63.72,0,0,0.45,0,1,0
7906,37,19579.38,53945.51,4496.68,99,68.38,0,0,0.77,1,1,1
7907,38,23899.04,113499.17,6888.17,100,47.43,0,0,0.07,1,1,1
7908,35,20568.17,163733.94,10717.18,168,94.32,0,1,0.84,0,1,0
7909,45,26452.06,156867.56,14016.44,35,37.46,0,0,0.39,0,1,1
7910,45,28538.57,205796.39,11812.01,127,37.91,0,0,0.97,1,1,0
7911,41,3000.0,5092.68,1174.26,83,51.77,1,0,0.3,1,0,1
7912,43,7748.28,55527.51,2429.47,91,58.59,0,0,0.47,1,1,0
7913,35,15223.49,91875.82,6362.65,3,53.74,1,0,0.42,0,0,0
7914,43,17727.87,46268.15,8917.59,128,81.86,2,0,0.8,1,1,0
7915,34,9958.91,16600.77,4669.97,53,83.45,0,0,0.67,1,0,0
7916,38,28944.28,92318.45,3407.6,100,13.17,0,0,0.65,0,1,1
7917,35,41759.38,311212.9,19441.71,164,59.62,0,0,0.71,1,1,0
7918,33,20233.94,118224.18,9307.08,37,98.39,0,1,0.96,1,1,0
7919,31,19012.09,142144.84,2842.22,101,59.97,0,0,0.48,1,0,0
7920,42,28193.48,124050.73,4937.35,44,68.82,0,0,0.65,1,1,0
7921,51,3000.0,22764.23,1481.86,64,86.14,0,0,0.68,1,0,0
7922,49,18341.63,82706.78,6960.55,179,86.66,1,0,0.86,1,1,1
7923,25,29748.43,84118.32,15195.93,124,1.72,1,0,0.29,0,0,1
7924,50,10282.15,25541.46,1978.0,6,23.94,0,0,0.81,1,0,1
7925,34,3281.27,26118.2,378.36,69,86.29,0,0,0.5,1,0,0
7926,44,15770.33,57878.81,2853.97,149,66.71,0,0,0.02,1,0,0
7927,28,17271.77,43876.26,5635.52,57,63.17,1,0,0.15,1,0,0
7928,39,7096.17,11032.1,2566.31,156,85.99,0,0,0.84,0,0,0
7929,41,43153.94,144833.33,22821.98,85,80.66,0,0,0.27,0,0,0
7930,23,12255.64,89211.95,5614.31,24,75.14,1,0,0.3,0,0,0
7931,44,4156.09,20660.16,2473.68,115,4.74,0,0,0.74,1,0,0
7932,51,16876.54,94691.38,2351.91,92,78.17,0,0,0.69,1,1,1
7933,36,28894.33,216578.65,4770.76,75,20.06,1,0,0.45,0,0,1
7934,51,18208.97,88012.32,2588.91,22,2.6,0,0,0.73,0,0,1
7935,36,23827.13,165570.39,8797.67,110,49.19,0,0,0.61,1,0,1
7936,46,7541.87,27187.82,1760.5,34,94.24,0,0,0.18,1,0,0
7937,18,35852.26,281481.92,15840.12,118,88.65,0,0,0.28,1,1,0
7938,62,24740.53,49785.13,4115.47,37,98.21,2,0,0.06,1,0,0
7939,52,30572.42,189897.28,4634.65,41,24.65,0,0,0.66,0,1,0
7940,35,22381.93,129673.75,7387.89,79,69.54,1,1,0.06,1,0,0
7941,18,27898.61,76605.81,8033.38,105,5.58,0,0,0.74,0,0,1
7942,40,7523.37,30300.26,3871.39,43,80.35,0,0,0.53,1,0,0
7943,23,12103.07,42764.88,6278.8,22,52.38,0,0,0.44,0,0,0
7944,42,34157.77,72216.48,5421.33,91,99.63,0,0,0.6,1,0,0
7945,42,36716.9,194640.79,18584.68,143,24.0,0,1,0.62,0,1,0
7946,28,4235.21,33707.44,1618.2,21,78.46,0,0,0.58,1,0,1
7947,49,20996.83,107867.51,7386.25,52,17.1,0,0,0.71,1,1,0
7948,46,12828.67,64710.26,1890.71,4,28.72,0,0,0.64,0,0,1
7949,47,9635.62,16978.34,4526.96,175,29.56,1,0,0.48,1,0,1
7950,38,21418.08,51509.01,2780.43,146,57.79,1,0,0.83,1,1,1
7951,23,31691.56,153257.95,7569.4,71,36.51,0,1,0.97,0,0,0
7952,47,23419.95,185103.34,3459.5,118,43.87,1,1,0.61,0,1,1
7953,35,14165.85,101965.09,5175.97,163,52.18,0,0,0.71,0,0,0
7954,24,24178.33,89734.49,10218.13,7,5.62,0,0,0.51,0,0,0
7955,51,13680.29,68805.38,7461.61,169,66.54,0,0,0.4,0,0,0
7956,58,22945.37,116850.78,10714.02,138,64.93,0,0,0.86,1,1,0
7957,37,34757.59,206976.02,20178.59,140,96.48,0,0,0.19,0,1,0
7958,59,3000.0,17911.75,1441.42,91,13.34,0,0,0.69,1,1,1
7959,38,27567.03,182870.04,6865.2,156,3.1,0,0,0.14,0,0,1
7960,34,3000.0,4986.93,1121.38,58,13.32,0,0,0.77,0,1,1
7961,31,32739.93,249934.07,10770.45,146,42.25,0,0,0.23,1,0,0
7962,54,10355.69,20249.56,3966.07,178,21.39,1,0,0.61,0,1,1
7963,30,3387.94,15567.74,1307.9,127,21.63,1,1,0.14,0,0,1
7964,45,26343.23,196975.32,11882.13,45,86.94,1,0,0.0,1,0,0
7965,32,22370.04,104464.68,3165.85,106,32.38,0,1,0.74,1,1,0
7966,33,6009.76,11500.51,2844.85,110,41.68,0,0,0.88,0,0,0
7967,48,3000.0,8970.18,515.62,55,68.42,0,1,0.8,1,0,0
7968,34,15750.22,82867.18,1781.41,38,33.99,0,0,0.13,0,0,0
7969,33,3550.96,7354.39,1276.4,4,55.44,0,0,0.23,0,0,0
7970,49,5262.32,22385.44,2056.19,15,52.29,0,0,0.82,0,1,0
7971,53,19387.45,70552.99,2276.58,149,26.15,0,1,0.02,1,0,1
7972,44,6409.54,43577.5,2292.6,149,71.71,0,0,0.53,1,1,1
7973,31,23118.47,51227.24,8491.07,179,83.41,1,0,0.84,1,0,0
7974,32,35881.72,213072.49,4529.98,108,78.35,1,0,0.2,1,0,0
7975,38,16217.34,67185.65,7391.74,35,39.53,0,0,0.14,0,0,0
7976,41,19561.81,104076.27,4013.01,125,93.3,0,0,0.18,0,1,0
7977,28,42217.16,119726.03,20991.62,4,89.9,0,0,0.76,1,1,0
